,chemical formula,production info,compound space group,unit cell volume,lattice parameters,lattice angles,atomic positions,crystal info,unit cell spin polarization,atomic spin specie,saturation magnetization,magnetization temperature,magnetization info,magnetocrystalline anisotropy energy,anisotropy energy type,magnetocrystalline anisotropy constants,kind of anisotropy,anisotropy info,exchange integrals,exchange info,magnetic order,curie temperature,curie temperature info,anisotropy field,remanence,coercivity,energy product,hysteresis info,domain wall width,domain wall info,exchange stiffness,exchange stiffness info
561,Fe16Sc8,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",8,343.336276,"[8.63472, 4.89132, 8.61621]","[90.0, 109.35698, 90.0]","['Fe1(4b)', 0.47137, 0.24895000000000003, 0.15393, 'Fe2(2a)', 0.6501300000000001, 0.0, 0.4429, 'Fe3(2a)', 0.47750000000000004, 0.0, -0.09425000000000001, 'Fe4(4b)', -0.033400000000000006, 0.24957000000000001, 0.6464200000000001, 'Fe5(2a)', 0.7185900000000001, 0.0, 0.15230000000000002, 'Fe6(2a)', -0.04623000000000001, 0.0, 0.39212, 'Sc1(2a)', 0.21393, 0.0, 0.63585, 'Sc2(2a)', 0.15732000000000002, 0.0, -0.0279, 'Sc3(2a)', 0.28732, 0.0, 0.33368000000000003, 'Sc4(2a)', 0.7870800000000001, 0.0, 0.8446400000000001]","software VASP, k-points mesh 5x8x5, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar,temperature=0K",27.837,"['1 Fe', 1.879, '2 Fe', 1.857, '3 Fe', 1.879, '4 Fe', 1.857, '5 Fe', 2.738, '6 Fe', 2.738, '7 Fe', 1.7690000000000001, '8 Fe', 1.7690000000000001, '9 Fe', 1.7810000000000001, '10 Fe', 1.763, '11 Fe', 1.782, '12 Fe', 1.763, '13 Fe', 1.884, '14 Fe', 1.884, '15 Fe', 1.996, '16 Fe', 1.9969999999999999, '17 Sc', -0.41100000000000003, '18 Sc', -0.41100000000000003, '19 Sc', -0.481, '20 Sc', -0.481, '21 Sc', -0.421, '22 Sc', -0.421, '23 Sc', -0.438, '24 Sc', -0.438]",0.9440000000000001,0.0,"software VASP, k-points mesh 5x8x5, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
562,Fe24Sc12,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",160,512.34667,"[4.9823, 4.9823, 23.83272]","[90.0, 90.0, 120.0]","['Fe1(9b)', 0.16886, 0.8311400000000001, 0.14261000000000001, 'Fe2(9b)', 0.17203000000000002, 0.8279700000000001, 0.31532000000000004, 'Fe3(3a)', 0.0, 0.0, 0.39480000000000004, 'Fe4(3a)', 0.0, 0.0, 0.56242, 'Sc1(3a)', 0.0, 0.0, 0.8947900000000001, 'Sc2(3a)', 0.0, 0.0, 0.7533700000000001, 'Sc3(3a)', 0.0, 0.0, 0.22965000000000002, 'Sc4(3a)', 0.0, 0.0, 0.037140000000000006]","software VASP, k-points mesh 9x9x2, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar,temperature=0K",34.813,"['1 Fe', 1.837, '2 Fe', 1.745, '3 Fe', 1.552, '4 Fe', 1.837, '5 Fe', 1.746, '6 Fe', 1.5550000000000002, '7 Fe', 1.837, '8 Fe', 1.746, '9 Fe', 1.553, '10 Fe', 1.756, '11 Fe', 1.681, '12 Fe', 1.518, '13 Fe', 1.756, '14 Fe', 1.682, '15 Fe', 1.518, '16 Fe', 1.754, '17 Fe', 1.681, '18 Fe', 1.52, '19 Fe', 1.463, '20 Fe', 1.464, '21 Fe', 1.458, '22 Fe', 1.6920000000000002, '23 Fe', 1.689, '24 Fe', 1.6920000000000002, '25 Sc', -0.449, '26 Sc', -0.448, '27 Sc', -0.449, '28 Sc', -0.392, '29 Sc', -0.392, '30 Sc', -0.393, '31 Sc', -0.426, '32 Sc', -0.426, '33 Sc', -0.426, '34 Sc', -0.373, '35 Sc', -0.372, '36 Sc', -0.374]",0.791,0.0,"software VASP, k-points mesh 9x9x2, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
563,Fe8Sc4,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",194,167.459901,"[4.90331, 4.90331, 8.04269]","[90.0, 90.0, 120.0]","['Fe1(6h)', 0.8319900000000001, 0.6639900000000001, 0.25, 'Fe2(2a)', 0.0, 0.0, 0.0, 'Sc1(4f)', 0.33333, 0.6666700000000001, 0.43746]","software VASP, k-points mesh 9x9x5, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar,temperature=0K",11.949,"['1 Fe', 1.76, '2 Fe', 1.8359999999999999, '3 Fe', 1.561, '4 Fe', 1.76, '5 Fe', 1.8359999999999999, '6 Fe', 1.561, '7 Fe', 1.674, '8 Fe', 1.67, '9 Sc', -0.427, '10 Sc', -0.428, '11 Sc', -0.427, '12 Sc', -0.428]",0.8310000000000001,0.0,"software VASP, k-points mesh 9x9x5, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
564,Fe16Sc8,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",5,347.689207,"[7.09051, 7.00067, 7.21541]","[90.0, 103.88895, 90.0]","['Fe1(4c)', 0.6542100000000001, 0.37385, 0.11218000000000002, 'Fe2(4c)', 0.5987300000000001, 0.12093000000000001, 0.8796, 'Fe3(4c)', 0.7869700000000001, 0.11167, 0.65297, 'Fe4(4c)', 0.60511, 0.27429000000000003, 0.40026000000000006, 'Sc1(4c)', 0.18832000000000002, 0.00355, 0.7365100000000001, 'Sc2(2a)', 0.0, 0.25269, 0.0, 'Sc3(2b)', 0.0, 0.38286000000000003, 0.5]","software VASP, k-points mesh 6x6x6, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar,temperature=0K",22.359,"['1 Fe', 1.445, '2 Fe', 1.452, '3 Fe', 1.445, '4 Fe', 1.452, '5 Fe', 1.811, '6 Fe', 1.804, '7 Fe', 1.811, '8 Fe', 1.804, '9 Fe', 1.5, '10 Fe', 1.514, '11 Fe', 1.5, '12 Fe', 1.5150000000000001, '13 Fe', 1.373, '14 Fe', 1.369, '15 Fe', 1.373, '16 Fe', 1.3679999999999999, '17 Sc', -0.259, '18 Sc', -0.258, '19 Sc', -0.259, '20 Sc', -0.258, '21 Sc', -0.328, '22 Sc', -0.328, '23 Sc', -0.243, '24 Sc', -0.243]",0.749,0.0,"software VASP, k-points mesh 6x6x6, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
565,Fe8Sc4,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",63,178.216966,"[3.86336, 9.36273, 4.92699]","[90.0, 90.0, 90.0]","['Fe1(4a)', 0.0, 0.0, 0.0, 'Fe2(4c)', 0.0, 0.56501, 0.25, 'Sc1(4c)', 0.0, 0.28616, 0.25]","software VASP, k-points mesh 10x4x8, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar,temperature=0K",12.914,"['1 Fe', 1.802, '2 Fe', 1.8130000000000002, '3 Fe', 1.804, '4 Fe', 1.815, '5 Fe', 1.763, '6 Fe', 1.762, '7 Fe', 1.762, '8 Fe', 1.763, '9 Sc', -0.343, '10 Sc', -0.342, '11 Sc', -0.342, '12 Sc', -0.343]",0.844,0.0,"software VASP, k-points mesh 10x4x8, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, Sc_sv:PAW_PBE:07Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
566,Fe8S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",38,119.305772,"[2.94909, 2.99303, 13.51643]","[90.0, 90.0, 90.0]","['Fe1(2b)', 0.5, 0.0, 0.7064800000000001, 'Fe2(2b)', 0.5, 0.0, -0.09381, 'Fe3(2a)', 0.0, 0.0, 0.30529, 'Fe4(2a)', 0.0, 0.0, 0.09606, 'S1(2b)', 0.5, 0.0, 0.52847]","software VASP, k-points mesh 14x13x3, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",18.493,"['1 Fe', 2.519, '2 Fe', 2.519, '3 Fe', 2.155, '4 Fe', 2.155, '5 Fe', 2.633, '6 Fe', 2.633, '7 Fe', 1.945, '8 Fe', 1.945, '9 S', -0.005, '10 S', -0.005]",1.8050000000000002,0.0,"software VASP, k-points mesh 14x13x3, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
567,Fe8S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",97,118.52496,"[5.24695, 5.24695, 4.30523]","[90.0, 90.0, 90.0]","['Fe1(8j)', 0.83503, 0.33503000000000005, 0.25, 'S1(2a)', 0.0, 0.0, 0.0]","software VASP, k-points mesh 8x8x9, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",17.968,"['1 Fe', 2.253, '2 Fe', 2.265, '3 Fe', 2.269, '4 Fe', 2.229, '5 Fe', 2.229, '6 Fe', 2.269, '7 Fe', 2.265, '8 Fe', 2.253, '9 S', -0.031, '10 S', -0.031]",1.766,0.0,"software VASP, k-points mesh 8x8x9, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
568,Fe4S1,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",65,55.613925,"[8.63642, 3.62, 3.55771]","[90.0, 90.0, 90.0]","['Fe1(4g)', 0.64914, 0.0, 0.0, 'Fe2(4h)', 0.15710000000000002, 0.0, 0.5, 'S1(2a)', 0.0, 0.0, 0.0]","software VASP, k-points mesh 12x12x11, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",4.26,"['1 Fe', 1.1320000000000001, '2 Fe', 1.1320000000000001, '3 Fe', 1.021, '4 Fe', 1.021, '5 S', -0.045]",0.892,0.0,"software VASP, k-points mesh 12x12x11, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
569,Fe8S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",121,121.275368,"[4.80156, 4.80156, 5.26027]","[90.0, 90.0, 90.0]","['Fe1(8i)', 0.20231000000000002, 0.20231000000000002, 0.15276, 'S1(2b)', 0.0, 0.0, 0.5]","software VASP, k-points mesh 8x8x8, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",18.666,"['1 Fe', 2.357, '2 Fe', 2.304, '3 Fe', 2.335, '4 Fe', 2.3609999999999998, '5 Fe', 2.357, '6 Fe', 2.304, '7 Fe', 2.335, '8 Fe', 2.3609999999999998, '9 S', -0.024, '10 S', -0.024]",1.7930000000000001,0.0,"software VASP, k-points mesh 8x8x8, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
570,Fe8S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",79,118.402124,"[5.24554, 5.24554, 4.30308]","[90.0, 90.0, 90.0]","['Fe1(8c)', 0.66385, 0.16646000000000002, 0.031160000000000004, 'S1(2a)', 0.0, 0.0, 0.78634]","software VASP, k-points mesh 8x8x9, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",17.949,"['1 Fe', 2.255, '2 Fe', 2.24, '3 Fe', 2.254, '4 Fe', 2.258, '5 Fe', 2.255, '6 Fe', 2.24, '7 Fe', 2.254, '8 Fe', 2.258, '9 S', -0.031, '10 S', -0.031]",1.766,0.0,"software VASP, k-points mesh 8x8x9, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
571,Fe6S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",63,95.721942,"[3.02777, 11.01561, 5.73998]","[90.0, 90.0, 90.0]","['Fe1(4c)', 0.0, 0.50446, 0.25, 'Fe2(8f)', 0.0, 0.8693500000000001, 0.50485, 'S1(4c)', 0.0, 0.29027000000000003, 0.25]","software VASP, k-points mesh 14x14x7, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",13.413,"['1 Fe', 2.645, '2 Fe', 2.645, '3 Fe', 2.014, '4 Fe', 2.014, '5 Fe', 2.033, '6 Fe', 2.033, '7 S', 0.014, '8 S', 0.014]",1.6320000000000001,0.0,"software VASP, k-points mesh 14x14x7, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
572,Fe6S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",164,117.171398,"[3.91376, 3.91376, 8.83288]","[90.0, 90.0, 120.0]","['Fe1(2d)', 0.33333, 0.6666700000000001, -0.043340000000000004, 'Fe2(2c)', 0.0, 0.0, 0.1439, 'Fe3(2d)', 0.33333, 0.6666700000000001, 0.23317000000000002, 'S1(2d)', 0.33333, 0.6666700000000001, 0.69881]","software VASP, k-points mesh 12x12x4, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",12.635,"['1 Fe', 2.101, '2 Fe', 2.101, '3 Fe', 2.466, '4 Fe', 2.466, '5 Fe', 1.758, '6 Fe', 1.758, '7 S', -0.008, '8 S', -0.008]",1.256,0.0,"software VASP, k-points mesh 12x12x4, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
573,Fe12S4,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",36,189.618497,"[7.04531, 5.38558, 4.99744]","[90.0, 90.0, 90.0]","['Fe1(8b)', 0.8002800000000001, 0.33376, 0.29521000000000003, 'Fe2(4a)', 0.0, -0.02985, 0.5095200000000001, 'S1(4a)', 0.0, 0.33309000000000005, 0.70416]","software VASP, k-points mesh 6x7x8, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",29.033,"['1 Fe', 2.4859999999999998, '2 Fe', 2.505, '3 Fe', 2.537, '4 Fe', 2.526, '5 Fe', 2.4859999999999998, '6 Fe', 2.505, '7 Fe', 2.537, '8 Fe', 2.526, '9 Fe', 2.194, '10 Fe', 2.197, '11 Fe', 2.194, '12 Fe', 2.197, '13 S', 0.034, '14 S', 0.037, '15 S', 0.034, '16 S', 0.037]",1.783,0.0,"software VASP, k-points mesh 6x7x8, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
574,Fe6S1,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",6,84.972324,"[4.07253, 2.90224, 7.1897]","[90.0, 90.6894, 90.0]","['Fe1(1a)', 0.5865100000000001, 0.0, 0.53342, 'Fe2(1a)', 0.09743, 0.0, 0.8128000000000001, 'Fe3(1a)', 0.08402000000000001, 0.0, 0.26007, 'Fe4(1b)', 0.58482, 0.5, 0.8061100000000001, 'Fe5(1b)', 0.57265, 0.5, 0.25849, 'Fe6(1b)', 0.08735000000000001, 0.5, 0.5357700000000001, 'S1(1b)', -0.04805, 0.5, 0.03602]","software VASP, k-points mesh 10x14x6, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",13.637,"['1 Fe', 2.48, '2 Fe', 1.964, '3 Fe', 1.893, '4 Fe', 2.374, '5 Fe', 2.44, '6 Fe', 2.534, '7 S', -0.049]",1.869,0.0,"software VASP, k-points mesh 10x14x6, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
575,Fe12S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",8,166.067527,"[9.56339, 2.86775, 6.90933]","[90.0, 118.79047, 90.0]","['Fe1(2a)', 0.19614, 0.0, -0.07984000000000001, 'Fe2(2a)', 0.5638700000000001, 0.0, 0.10455, 'Fe3(2a)', 0.86489, 0.0, 0.8075000000000001, 'Fe4(2a)', -0.09994000000000001, 0.0, 0.22169000000000003, 'Fe5(2a)', 0.49568000000000006, 0.0, 0.62985, 'Fe6(2a)', 0.16427000000000003, 0.0, 0.52344, 'S1(2a)', 0.26803000000000005, 0.0, 0.30918]","software VASP, k-points mesh 5x14x7, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",27.834,"['1 Fe', 2.543, '2 Fe', 2.543, '3 Fe', 2.186, '4 Fe', 2.186, '5 Fe', 2.63, '6 Fe', 2.63, '7 Fe', 1.9260000000000002, '8 Fe', 1.9260000000000002, '9 Fe', 2.388, '10 Fe', 2.388, '11 Fe', 2.285, '12 Fe', 2.285, '13 S', -0.041, '14 S', -0.041]",1.952,0.0,"software VASP, k-points mesh 5x14x7, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
576,Fe6S1,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",25,84.978688,"[7.18983, 2.90229, 4.0724]","[90.0, 90.0, 90.0]","['Fe1(2f)', 0.7235600000000001, 0.5, 0.7441700000000001, 'Fe2(1b)', 0.0, 0.5, 0.24033000000000002, 'Fe3(1a)', 0.0, 0.0, 0.7411300000000001, 'Fe4(2e)', 0.27384000000000003, 0.0, 0.23204000000000002, 'S1(1c)', 0.5, 0.0, 0.6051200000000001]","software VASP, k-points mesh 6x14x10, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",13.634,"['1 Fe', 1.921, '2 Fe', 1.932, '3 Fe', 2.481, '4 Fe', 2.536, '5 Fe', 2.408, '6 Fe', 2.406, '7 S', -0.049]",1.869,0.0,"software VASP, k-points mesh 6x14x10, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
577,Fe12S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",44,169.926143,"[14.33435, 2.90757, 4.0771]","[90.0, 90.0, 90.0]","['Fe1(4c)', 0.24993, 0.0, 0.08403000000000001, 'Fe2(4c)', 0.61253, 0.0, 0.5955400000000001, 'Fe3(4c)', 0.8878300000000001, 0.0, 0.5819000000000001, 'S1(2b)', 0.0, 0.5, 0.7189800000000001]","software VASP, k-points mesh 3x14x10, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",27.324,"['1 Fe', 2.51, '2 Fe', 2.509, '3 Fe', 2.51, '4 Fe', 2.509, '5 Fe', 2.41, '6 Fe', 2.411, '7 Fe', 2.41, '8 Fe', 2.411, '9 Fe', 1.935, '10 Fe', 1.928, '11 Fe', 1.935, '12 Fe', 1.928, '13 S', -0.042, '14 S', -0.042]",1.873,0.0,"software VASP, k-points mesh 3x14x10, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
578,Fe5S1,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",123,67.959621,"[2.8587800000000003, 2.8587800000000003, 8.31552]","[90.0, 90.0, 90.0]","['Fe1(2g)', 0.0, 0.0, 0.66795, 'Fe2(2h)', 0.5, 0.5, 0.8413600000000001, 'Fe3(1d)', 0.5, 0.5, 0.5, 'S1(1a)', 0.0, 0.0, 0.0]","software VASP, k-points mesh 14x14x5, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",10.685,"['1 Fe', 2.4939999999999998, '2 Fe', 2.4939999999999998, '3 Fe', 1.685, '4 Fe', 1.685, '5 Fe', 2.34, '6 S', -0.012]",1.831,0.0,"software VASP, k-points mesh 14x14x5, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
579,Fe10S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",8,146.418692,"[12.33901, 2.8804, 4.19427]","[90.0, 100.82173, 90.0]","['Fe1(2a)', 0.7178300000000001, 0.0, 0.5764900000000001, 'Fe2(2a)', 0.38235, 0.0, 0.6603800000000001, 'Fe3(2a)', 0.042080000000000006, 0.0, 0.7539600000000001, 'Fe4(2a)', 0.24466000000000002, 0.0, 0.07310000000000001, 'Fe5(2a)', -0.09461000000000001, 0.0, 0.17238, 'S1(2a)', 0.09428, 0.0, 0.28981]","software VASP, k-points mesh 3x14x10, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",23.273,"['1 Fe', 2.097, '2 Fe', 2.097, '3 Fe', 2.604, '4 Fe', 2.604, '5 Fe', 2.137, '6 Fe', 2.137, '7 Fe', 2.427, '8 Fe', 2.427, '9 Fe', 2.422, '10 Fe', 2.422, '11 S', -0.051000000000000004, '12 S', -0.051000000000000004]",1.851,0.0,"software VASP, k-points mesh 3x14x10, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
580,Fe10S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",38,141.837495,"[2.95908, 2.92442, 16.39056]","[90.0, 90.0, 90.0]","['Fe1(2b)', 0.5, 0.0, 0.35085000000000005, 'Fe2(2b)', 0.5, 0.0, 0.5170600000000001, 'Fe3(2a)', 0.0, 0.0, 0.76734, 'Fe4(2a)', 0.0, 0.0, 0.10885, 'Fe5(2a)', 0.0, 0.0, -0.06468, 'S1(2b)', 0.5, 0.0, 0.66669]","software VASP, k-points mesh 14x14x2, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",23.101,"['1 Fe', 2.599, '2 Fe', 2.599, '3 Fe', 2.534, '4 Fe', 2.534, '5 Fe', 2.039, '6 Fe', 2.039, '7 Fe', 1.881, '8 Fe', 1.881, '9 Fe', 2.503, '10 Fe', 2.503, '11 S', -0.006, '12 S', -0.006]",1.897,0.0,"software VASP, k-points mesh 14x14x2, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
581,Fe10S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",119,146.81713,"[2.86372, 2.86372, 17.902540000000002]","[90.0, 90.0, 90.0]","['Fe1(4e)', 0.0, 0.0, 0.07895, 'Fe2(4e)', 0.0, 0.0, 0.34152000000000005, 'Fe3(2b)', 0.0, 0.0, 0.5, 'S1(2d)', 0.0, 0.5, 0.7500000000000001]","software VASP, k-points mesh 14x14x2, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",21.965,"['1 Fe', 2.5300000000000002, '2 Fe', 2.5380000000000003, '3 Fe', 2.5300000000000002, '4 Fe', 2.5380000000000003, '5 Fe', 1.804, '6 Fe', 1.823, '7 Fe', 1.804, '8 Fe', 1.823, '9 Fe', 2.356, '10 Fe', 2.356, '11 S', -0.068, '12 S', -0.068]",1.7429999999999999,0.0,"software VASP, k-points mesh 14x14x2, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
582,Fe4S2,"obtained by Adaptive Genetic Algorithm Structure Prediction Methods,  software USPEX+VASP",51,111.471163,"[3.49946, 3.4526, 9.22605]","[90.0, 90.0, 90.0]","['Fe1(2f)', 0.25, 0.5, 0.58381, 'Fe2(2e)', 0.25, 0.0, 0.40826, 'S1(2e)', 0.25, 0.0, 0.74233]","software VASP, k-points mesh 11x12x4, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar,temperature=0K",0.47500000000000003,"['1 Fe', -0.684, '2 Fe', -0.684, '3 Fe', 0.923, '4 Fe', 0.923, '5 S', -0.001, '6 S', -0.001]",0.05,0.0,"software VASP, k-points mesh 11x12x4, Ecut-off=410.533 eV, PAW_PBE, Fe_pv:PAW_PBE:02Aug2007, S:PAW_PBE:06Sep2000, Pressure=0.0 kbar",,,,,,,,,,,,,,,,,,,
